Product,Plant,ORDER_KEY,SOLD_TO_PARTY
product_1078022,plant_229,order_17108,customer_5374
product_1511997,plant_223,order_47323,customer_51
product_1242267,plant_632,order_412679,customer_1036
product_1741992,,order_417093,customer_7123
product_1026125,plant_607,order_446061,customer_413
product_1439366,plant_316,order_42024,customer_389960
product_1734752,plant_72,order_111326,customer_109325
product_1263332,plant_503,order_440472,customer_1687
product_1963497,plant_4,order_86886,customer_3314
product_243245,plant_660,order_422640,customer_8825
product_1814441,plant_3,order_187348,customer_41592
product_1748766,plant_464,order_324852,customer_3506
product_439936,plant_601,order_388104,customer_3013
product_1961916,,order_153794,customer_574
product_286543,plant_146,order_518467,customer_2935
product_1450651,plant_632,order_177648,customer_280446
product_543916,plant_151,order_547954,customer_150
product_1599667,plant_632,order_150106,customer_1036
product_252786,plant_419,order_96499,customer_47790
product_47330,plant_24,order_360384,customer_1004
product_555495,plant_650,order_161972,customer_2958
product_247576,plant_316,order_321082,customer_33274
product_1862164,plant_267,order_360010,customer_1167
product_737621,plant_601,order_351150,customer_78
product_1119763,plant_22,order_424916,customer_1395
product_75303,plant_660,order_512049,customer_626
product_770193,plant_19,order_46415,customer_17056
product_888685,plant_601,order_488255,customer_889
product_522119,plant_146,order_374981,customer_5761
product_714062,plant_315,order_228588,customer_1504
product_483726,plant_539,order_209651,customer_4160
product_548085,plant_316,order_302093,customer_5638
product_382943,plant_469,order_53828,customer_2911
product_948256,plant_106,order_173579,customer_6147
product_1060068,,order_227263,customer_2190
product_1868738,plant_337,order_413388,customer_45682
product_22474,plant_146,order_142937,customer_7148
product_749516,plant_316,order_171982,customer_24082
product_1942820,plant_316,order_390151,customer_1555
product_1881885,plant_135,order_458802,customer_79484
product_1734752,plant_72,order_52546,customer_112
product_1516046,plant_440,order_72834,customer_1019
product_1615793,plant_304,order_249977,customer_22880
product_1435258,plant_419,order_150437,customer_2124
product_27313,plant_151,order_389997,customer_33653
product_1924032,,order_419877,customer_2527
product_1431237,,order_201152,customer_5962
product_1176485,,order_226017,customer_147
product_1460707,plant_316,order_125949,customer_491
product_1102393,plant_632,order_540327,customer_931
product_723163,plant_316,order_357564,customer_10050
product_1518610,plant_151,order_323854,customer_335
product_1391834,plant_316,order_254733,customer_2397
product_1901621,plant_557,order_6020,customer_12307
product_218662,,order_550473,customer_147
product_1288467,,order_108946,customer_378
product_1256338,plant_316,order_326407,customer_386
product_1348127,plant_190,order_391001,customer_87
product_473771,plant_316,order_332559,customer_386
product_1863126,plant_151,order_391555,customer_363
product_1008791,plant_267,order_544397,customer_7434
product_1004692,plant_245,order_220434,customer_6454
product_1133263,plant_273,order_381302,customer_1889
product_482369,plant_131,order_435865,customer_14423
product_1829367,plant_419,order_52607,customer_9154
product_279281,plant_72,order_305228,customer_15107
product_834271,plant_356,order_491310,customer_9116
product_147765,plant_469,order_376829,customer_3976
product_133,plant_22,order_72681,customer_20505
product_1490039,plant_151,order_2121,customer_335
product_1659633,plant_601,order_161083,customer_90
product_1493570,,order_499824,customer_1150
product_1758662,plant_151,order_304308,customer_1904
product_99388,plant_355,order_533058,customer_373
product_533721,plant_601,order_390406,customer_211
product_898394,plant_650,order_275461,customer_2554
product_1695234,,order_487256,customer_3696
product_211088,plant_383,order_321195,customer_3626
product_436307,plant_370,order_432072,customer_3410
product_1335855,plant_316,order_281723,customer_4081
product_1197270,plant_440,order_4490,customer_164
product_2020204,plant_601,order_241485,customer_607
product_1113422,plant_601,order_99305,customer_8487
product_723871,plant_383,order_313507,customer_94239
product_276561,plant_312,order_115688,customer_12509
product_631233,plant_373,order_550022,customer_731
product_1688842,plant_267,order_448055,customer_56126
product_950985,plant_316,order_290376,customer_3273
product_207853,plant_146,order_31661,customer_590
product_1848957,plant_316,order_253394,customer_2385
product_1383708,,order_333745,customer_71
product_581268,plant_601,order_390405,customer_18658
product_796166,plant_420,order_543177,customer_4453
product_1135219,plant_373,order_289343,customer_2142
product_998840,plant_160,order_244351,customer_66041
product_1346866,plant_286,order_340053,customer_15573
product_1524510,plant_440,order_414593,customer_860
product_1560090,plant_644,order_28524,customer_702
product_707514,plant_57,order_510232,customer_13514
product_1371293,plant_383,order_362124,customer_13961
product_1728526,plant_660,order_41900,customer_368
product_1987058,plant_601,order_510580,customer_6390
product_1367562,plant_273,order_329667,customer_4354
product_954660,plant_547,order_257935,customer_15507
product_1235742,plant_601,order_141290,customer_2265
product_62642,,order_69832,customer_2992
product_917496,plant_488,order_241163,customer_5837
product_1201404,plant_419,order_465157,customer_7413
product_1789970,plant_354,order_170190,customer_21327
product_881878,plant_201,order_164874,customer_1124
product_555304,plant_187,order_59170,customer_23350
product_1507472,plant_488,order_242475,customer_1193
product_765274,plant_373,order_237932,customer_4259
product_1932264,plant_577,order_221554,customer_1343
product_1637382,plant_488,order_451879,customer_547367
product_351147,plant_419,order_24317,customer_2124
product_142197,plant_660,order_421491,customer_1054
product_1653696,plant_488,order_2656,customer_4662
product_1663214,plant_168,order_523856,customer_369
product_1223052,plant_660,order_543925,customer_1232
product_2015173,plant_245,order_8807,customer_1037
product_226262,plant_146,order_29453,customer_18357
product_1984660,plant_667,order_4990,customer_728
product_1675075,,order_498469,customer_1150
product_1212127,plant_22,order_396239,customer_37
product_759174,plant_464,order_286289,customer_21056
product_1378382,plant_48,order_281468,customer_5
product_618574,plant_48,order_300610,customer_1169
product_889507,plant_547,order_158471,customer_19682
product_482034,plant_557,order_239617,customer_745
product_510866,plant_601,order_337941,customer_8554
product_1838618,plant_316,order_435713,customer_41348
product_22686,plant_48,order_490976,customer_4331
product_1417751,plant_316,order_137883,customer_2633
product_1552773,,order_322082,customer_16542
product_1752168,plant_316,order_233135,customer_501
product_1633596,plant_267,order_182765,customer_562
product_957320,plant_312,order_450134,customer_393
product_1303072,,order_270697,customer_20982
product_656770,plant_203,order_152791,customer_1036
product_1905975,,order_288707,customer_2554
product_1590358,plant_316,order_139139,customer_11936
product_579970,plant_146,order_355471,customer_1083
product_270236,plant_316,order_172191,customer_348
product_24145,plant_24,order_394001,customer_25436
product_1438667,plant_168,order_216595,customer_2753
product_715388,plant_146,order_330953,customer_1125
product_436783,plant_316,order_126486,customer_12775
product_399030,,order_59035,customer_499364
product_770791,plant_648,order_509423,customer_31
product_1014261,plant_601,order_160603,customer_1946
product_203554,,order_497636,customer_378
product_1914072,plant_201,order_300565,customer_36
product_1050744,plant_576,order_367849,customer_1644
product_1566695,plant_316,order_91340,customer_1287
product_1158569,,order_171236,customer_687
product_474233,plant_660,order_61167,customer_14485
product_315135,plant_158,order_253912,customer_68187
product_817512,plant_151,order_190027,customer_438
product_466374,plant_601,order_175894,customer_1946
product_528581,plant_469,order_263487,customer_52422
product_410364,plant_575,order_314289,customer_510
product_747602,plant_601,order_303073,customer_231
product_75609,,order_360181,customer_4062
product_973379,plant_48,order_275774,customer_146
product_1662584,plant_601,order_543163,customer_78
product_184429,plant_160,order_312789,customer_200113
product_156549,plant_245,order_544318,customer_36739
product_908680,,order_303458,customer_9553
product_779656,plant_601,order_434072,customer_181
product_270509,plant_488,order_126665,customer_6280
product_799004,plant_419,order_4263,customer_3031
product_1824961,plant_72,order_146654,customer_2414
product_1087911,plant_312,order_42053,customer_4063
product_606705,plant_660,order_10731,customer_2758
product_1981014,plant_151,order_157465,customer_150
product_436048,plant_147,order_300680,customer_49749
product_108762,plant_151,order_185802,customer_3846
product_980541,plant_70,order_524385,customer_3734
product_453216,plant_146,order_280465,customer_2935
product_1138640,plant_22,order_179383,customer_37
product_1959820,plant_557,order_377120,customer_79
product_1188692,,order_156143,customer_71
product_1943068,plant_601,order_277139,customer_42313
product_1267702,plant_601,order_445471,customer_7841
product_1017141,plant_601,order_216413,customer_3294
product_386736,plant_316,order_89636,customer_373166
product_193448,plant_601,order_227791,customer_844
product_1339543,plant_601,order_83670,customer_640
product_2005101,plant_209,order_266647,customer_1788
product_977676,plant_151,order_395702,customer_493
product_582938,plant_151,order_223300,customer_244
product_41403,plant_601,order_274350,customer_68322
product_1318732,plant_267,order_453119,customer_3996
product_110786,,order_61343,customer_76404
product_383018,plant_575,order_20140,customer_1474
product_355238,plant_209,order_73211,customer_1504
product_1419467,plant_190,order_184111,customer_414
product_431411,plant_316,order_539747,customer_6085
product_1272040,plant_131,order_25410,customer_832
product_286780,plant_601,order_481293,customer_77
product_743987,plant_469,order_175470,customer_1380
product_1427293,plant_312,order_516910,customer_910
product_254761,,order_68,customer_537
product_1142500,plant_557,order_291720,customer_79
product_455646,plant_316,order_391369,customer_2337
product_812153,plant_366,order_410038,customer_43308
product_1377596,plant_22,order_508256,customer_12262
product_554494,plant_151,order_455210,customer_493
product_443732,plant_432,order_122265,customer_800
product_812889,plant_644,order_500416,customer_702
product_1187584,plant_146,order_432934,customer_4720
product_1053907,plant_490,order_84029,customer_2604
product_149489,plant_267,order_265843,customer_1987
product_641196,plant_136,order_81048,customer_2339
product_1475985,plant_201,order_46702,customer_15863
product_1291017,plant_151,order_423078,customer_3775
product_650002,plant_316,order_306950,customer_3757
product_975497,plant_488,order_217222,customer_4126
product_90695,plant_146,order_373708,customer_10419
product_583796,plant_506,order_291670,customer_875
product_1019715,plant_575,order_426980,customer_877
product_115429,plant_151,order_484423,customer_493
product_1734752,plant_72,order_543354,customer_74656
product_852736,,order_317330,customer_71
product_442240,plant_151,order_175494,customer_93
product_1558686,,order_422498,customer_3612
product_794715,plant_160,order_497111,customer_1593
product_25418,plant_648,order_154084,customer_2596
product_584289,plant_601,order_383894,customer_987
product_482407,,order_304753,customer_1055
product_460551,plant_316,order_472967,customer_3461
product_1087745,plant_316,order_267450,customer_501
product_1264003,plant_576,order_20075,customer_1684
product_839965,plant_136,order_550450,customer_7240
product_1381979,plant_366,order_312518,customer_762
product_1659633,plant_160,order_192457,customer_143358
product_1733593,plant_316,order_403487,customer_1583
product_1075362,plant_146,order_191514,customer_2802
product_1839312,,order_133662,customer_6258
product_1718270,plant_146,order_418487,customer_282
product_550014,plant_151,order_187591,customer_335
product_1132962,plant_575,order_150239,customer_2182
product_1109169,plant_615,order_415324,customer_6969
product_122150,plant_70,order_325075,customer_16600
product_707585,plant_22,order_222565,customer_19535
product_1666310,plant_225,order_477897,customer_289
product_780050,plant_488,order_117693,customer_4972
product_1769744,plant_315,order_485539,customer_1677
product_326614,plant_601,order_297152,customer_1221
product_1563151,plant_139,order_292182,customer_7544
product_1882072,plant_547,order_312463,customer_7919
product_1426162,plant_660,order_361488,customer_124
product_994227,plant_601,order_15052,customer_24492
product_1694169,plant_306,order_520263,customer_141169
product_1057310,,order_161884,customer_2291
product_938874,plant_466,order_170013,customer_3975
product_359753,plant_216,order_196999,customer_11483
product_1492892,plant_660,order_112852,customer_5970
product_454564,,order_61749,customer_1225
product_702702,plant_440,order_426467,customer_78300
product_424827,plant_151,order_83583,customer_437
product_175960,plant_203,order_43589,customer_1036
product_297494,plant_151,order_366571,customer_14193
product_487128,plant_267,order_37151,customer_21576
product_418034,plant_420,order_222070,customer_8804
product_447005,plant_316,order_500375,customer_2101
product_1093811,plant_660,order_286282,customer_880
product_1324394,plant_273,order_303645,customer_793
product_532199,plant_601,order_433081,customer_7878
product_1932007,,order_57466,customer_147
product_1261718,plant_440,order_14978,customer_2014
product_1122295,plant_267,order_99784,customer_321
product_682866,plant_601,order_289140,customer_508
product_1716821,,order_276149,customer_6109
product_1149610,plant_223,order_370183,customer_5283
product_890984,plant_48,order_243500,customer_3593
product_1389727,plant_469,order_73328,customer_10789
product_1261298,plant_24,order_292021,customer_4237
product_1913157,plant_601,order_161405,customer_2106
product_383771,plant_203,order_496507,customer_14472
product_1275202,plant_245,order_292823,customer_809
product_1437185,plant_160,order_178754,customer_11894
product_1710400,plant_316,order_473291,customer_12225
product_862648,plant_423,order_517275,customer_337
product_583796,plant_316,order_116866,customer_43
product_1048780,plant_373,order_370958,customer_21354
product_751208,,order_412466,customer_147
product_677704,plant_72,order_184020,customer_26325
product_1352120,plant_440,order_144325,customer_164
product_311471,plant_575,order_269057,customer_1474
product_1706073,,order_548227,customer_150707
product_658405,plant_209,order_168312,customer_211
product_343253,plant_601,order_15797,customer_121
product_269515,plant_316,order_50898,customer_250877
product_139837,plant_151,order_294125,customer_17467
product_1849589,plant_48,order_72056,customer_1601
product_1878401,plant_316,order_458599,customer_14907
product_985868,plant_601,order_387980,customer_2224
product_1330958,plant_312,order_29089,customer_187
product_350949,plant_48,order_385834,customer_1301
product_396089,plant_488,order_207789,customer_1284
product_896171,plant_70,order_307316,customer_983
product_1657644,plant_273,order_540654,customer_793
product_1445785,plant_316,order_475700,customer_2397
product_746214,plant_582,order_220036,customer_13905
product_1970722,plant_19,order_276634,customer_3650
product_1101106,plant_151,order_308684,customer_244
product_1814291,plant_146,order_132554,customer_2918
product_272686,plant_316,order_46930,customer_62
product_419627,plant_316,order_188721,customer_3314
product_1012873,plant_151,order_18787,customer_116
product_1491776,plant_601,order_94559,customer_22848
product_1135739,plant_136,order_22199,customer_84
product_1644371,plant_601,order_501728,customer_1273
product_532631,plant_601,order_75042,customer_15423
product_962288,plant_135,order_161023,customer_271
product_642553,plant_316,order_551214,customer_599
product_850234,plant_601,order_213629,customer_1786
product_1921368,plant_383,order_526617,customer_148
product_47456,,order_271079,customer_195
product_1306674,plant_72,order_67710,customer_127451
product_901256,plant_601,order_351215,customer_31663
product_1987018,plant_316,order_66463,customer_3273
product_1052837,plant_48,order_60901,customer_4370
product_885325,plant_146,order_200925,customer_511
product_356550,,order_508679,customer_1434
product_1291162,plant_488,order_543865,customer_5556
product_1643171,plant_316,order_217840,customer_1537
product_791934,plant_432,order_437506,customer_100775
product_977393,plant_267,order_462458,customer_4470
product_1100304,plant_146,order_392164,customer_638
product_632110,plant_432,order_475557,customer_3456
product_671784,plant_423,order_141843,customer_131
product_301680,plant_151,order_92162,customer_437
product_1665714,plant_440,order_404104,customer_1411
product_784072,plant_22,order_325311,customer_2447
product_1484023,plant_575,order_495292,customer_8582
product_1279437,plant_316,order_231961,customer_39226
product_350949,plant_48,order_425983,customer_3593
product_855116,plant_267,order_147173,customer_578
product_104772,plant_466,order_536162,customer_76
product_1790820,plant_547,order_511614,customer_216073
product_164833,plant_70,order_2732,customer_3908
product_1349430,plant_601,order_288799,customer_321
product_1739553,,order_45497,customer_65
product_1851696,plant_267,order_78967,customer_289
product_1621808,plant_503,order_455154,customer_3302
product_686197,plant_601,order_317290,customer_389
product_1208877,plant_601,order_473382,customer_681
product_1817419,plant_645,order_287863,customer_224
product_564271,plant_273,order_548997,customer_6918
product_847947,plant_601,order_461911,customer_2613
product_809830,plant_639,order_223256,customer_63813
product_729015,plant_504,order_332505,customer_13631
product_465776,plant_316,order_245631,customer_38912
product_1881709,plant_601,order_198397,customer_78
product_49637,plant_316,order_242028,customer_66289
product_1110686,plant_383,order_315579,customer_484334
product_1298594,plant_601,order_353909,customer_1294
product_1550079,plant_432,order_531846,customer_386
product_1100304,plant_488,order_65301,customer_18134
product_481726,plant_72,order_225650,customer_14783
product_1797983,plant_316,order_348469,customer_501
product_1297833,,order_310468,customer_2133
product_1324886,plant_316,order_486050,customer_4469
product_1210973,plant_585,order_465145,customer_502
product_220259,plant_469,order_474935,customer_1611
product_764871,plant_644,order_548037,customer_40802
product_508059,plant_245,order_444664,customer_48
product_1355478,plant_209,order_131242,customer_1014
product_1734752,plant_72,order_190894,customer_7032
product_399889,plant_432,order_288993,customer_2598
product_878588,plant_440,order_180132,customer_1019
product_1895042,plant_547,order_427954,customer_1702
product_1978883,plant_469,order_485061,customer_314
product_573587,plant_316,order_500842,customer_3101
product_803654,plant_158,order_466333,customer_341
product_1955409,plant_135,order_326324,customer_1245
product_1367562,plant_273,order_482898,customer_1889
product_1453655,plant_19,order_241695,customer_4029
product_1799475,plant_316,order_391566,customer_1060
product_1735831,plant_139,order_432160,customer_594
product_1988200,plant_414,order_495281,customer_9125
product_422812,plant_316,order_516928,customer_19738
product_1547870,plant_601,order_86867,customer_11503
product_821039,,order_125208,customer_29959
product_425357,plant_20,order_351863,customer_362
product_537354,plant_316,order_314112,customer_16997
product_345930,plant_601,order_204236,customer_181
product_1450747,plant_667,order_415954,customer_68799
product_999158,plant_488,order_33123,customer_26
product_1032126,plant_601,order_413940,customer_650
product_564235,plant_312,order_455311,customer_120
product_634298,plant_139,order_84284,customer_3507
product_738509,plant_601,order_68819,customer_1774
product_431411,plant_316,order_473071,customer_648
product_304607,plant_488,order_110341,customer_12601
product_1706073,,order_125478,customer_86353
product_1097682,plant_201,order_5130,customer_1124
product_1773453,plant_136,order_210109,customer_7240
product_1157047,plant_650,order_501094,customer_1163
product_929052,,order_118950,customer_147
product_1616586,plant_660,order_345233,customer_135747
product_1934493,plant_229,order_74558,customer_5286
product_210363,plant_72,order_350581,customer_254
product_937084,plant_273,order_276059,customer_405
product_1988998,,order_422120,customer_147
product_1945643,plant_267,order_530795,customer_718
product_176856,plant_547,order_549853,customer_60176
product_1533565,plant_267,order_463797,customer_194
product_134974,plant_203,order_85908,customer_76
product_513526,plant_151,order_277325,customer_150
product_984300,plant_135,order_281143,customer_15799
product_1832511,plant_316,order_18396,customer_82513
product_1011599,plant_601,order_447432,customer_3119
product_591843,plant_354,order_259382,customer_1632
product_1225396,plant_576,order_39215,customer_534
product_720027,plant_667,order_16697,customer_728
product_1868290,plant_316,order_273694,customer_38815
product_375020,,order_329785,customer_8809
product_1072480,plant_453,order_278686,customer_989
product_2017497,plant_316,order_434975,customer_1591
product_1709670,plant_316,order_108245,customer_1866
product_170243,plant_469,order_416996,customer_7284
product_1429858,plant_223,order_376071,customer_439
product_1854914,plant_383,order_349076,customer_4553
product_1862987,plant_650,order_109870,customer_2554
product_1219815,plant_601,order_336335,customer_1221
product_1740558,plant_601,order_80016,customer_9102
product_1138640,plant_22,order_404720,customer_37
product_1244014,plant_273,order_115848,customer_215
product_1662028,plant_316,order_309566,customer_20411
product_861993,plant_607,order_338396,customer_12371
product_288306,plant_71,order_395803,customer_15246
product_337476,plant_3,order_388347,customer_17
product_1760902,plant_209,order_159558,customer_77
product_273081,plant_22,order_544685,customer_37
product_1290612,plant_569,order_221614,customer_676
product_1770652,plant_168,order_171888,customer_4816
product_751208,,order_293306,customer_147
product_1871232,plant_639,order_41904,customer_20133
product_367453,plant_488,order_27259,customer_3206
product_163374,plant_245,order_296047,customer_1859
product_1147840,plant_48,order_284919,customer_3175
product_1734752,plant_72,order_265361,customer_1317
product_784665,plant_557,order_243423,customer_1059
product_155839,plant_146,order_546450,customer_6314
product_553626,plant_190,order_275951,customer_683
product_875814,plant_316,order_125009,customer_1839
product_976819,plant_72,order_463917,customer_37943
product_257394,plant_547,order_337924,customer_3594
product_885205,plant_316,order_513028,customer_35634
product_1138640,plant_22,order_75966,customer_37
product_234914,plant_316,order_538847,customer_376
product_1844122,plant_601,order_207721,customer_10418
product_1329309,plant_660,order_285723,customer_38036
product_284494,plant_607,order_194761,customer_856
product_699305,plant_316,order_298124,customer_19448
product_253954,plant_488,order_321321,customer_1522
product_763506,plant_316,order_248130,customer_12815
product_169697,,order_222131,customer_1041
product_2012685,plant_316,order_206286,customer_1555
product_1686679,,order_347363,customer_1880
product_50013,plant_601,order_446818,customer_981
product_1857847,plant_71,order_468959,customer_15246
product_1417189,plant_316,order_68198,customer_2574
product_799709,plant_48,order_513323,customer_5
product_289339,plant_453,order_402774,customer_989
product_1783590,plant_660,order_278119,customer_224
product_1357065,plant_488,order_200224,customer_1373
product_1610401,plant_601,order_420330,customer_78
product_1987025,plant_383,order_152073,customer_7924
product_1327717,plant_569,order_533720,customer_71142
product_1592745,plant_366,order_430585,customer_37793
product_293368,plant_190,order_89215,customer_87
product_1138640,plant_22,order_633,customer_37
product_487922,plant_190,order_362847,customer_31754
product_917459,plant_373,order_186183,customer_2142
product_246101,plant_316,order_432089,customer_2380
product_923389,plant_504,order_328422,customer_86877
product_386406,plant_639,order_455571,customer_3004
product_441860,plant_312,order_170879,customer_4805
product_1106835,plant_316,order_346183,customer_545
product_664156,plant_22,order_137888,customer_277
product_139732,plant_547,order_178361,customer_223214
product_691082,,order_546796,customer_4569
product_926247,plant_601,order_111993,customer_1450
product_1148176,plant_22,order_290358,customer_204713
product_1080602,plant_316,order_369406,customer_16082
product_1325569,plant_650,order_141389,customer_45223
product_465585,plant_569,order_42328,customer_118
product_880925,plant_203,order_401288,customer_76
product_94407,plant_471,order_97996,customer_4523
product_664664,plant_273,order_407720,customer_22488
product_842597,,order_345664,customer_3065
product_1772660,plant_136,order_308626,customer_12228
product_247576,plant_146,order_164068,customer_3968
product_1623856,plant_136,order_184889,customer_831
product_1391890,plant_168,order_465148,customer_1958
product_865208,plant_245,order_45217,customer_5552
product_1818242,plant_22,order_314435,customer_277
product_1751983,plant_3,order_91775,customer_5545
product_1607800,plant_601,order_280312,customer_1677
product_1957952,plant_639,order_81777,customer_24156
product_1591083,plant_316,order_237083,customer_26250
product_1266229,plant_151,order_189958,customer_438
product_473925,plant_267,order_375745,customer_14626
product_133522,plant_660,order_57089,customer_776
product_498752,plant_577,order_81604,customer_1343
product_394505,,order_258518,customer_687
product_33584,plant_70,order_385292,customer_731
product_488245,plant_70,order_538330,customer_404
product_1986280,plant_222,order_355290,customer_883
product_58702,plant_57,order_31387,customer_2068
product_1813882,plant_316,order_278106,customer_7375
product_1621347,plant_223,order_411842,customer_17038
product_1815663,plant_675,order_423244,customer_4200
product_1973272,plant_223,order_441856,customer_1033
product_1792581,plant_453,order_527902,customer_704
product_1427252,plant_547,order_360340,customer_3194
product_1844499,plant_158,order_533384,customer_29829
product_56365,plant_419,order_308666,customer_1481
product_1043564,plant_498,order_337392,customer_780
product_1369951,plant_151,order_209662,customer_244
product_300778,plant_601,order_93199,customer_78
product_105903,plant_526,order_337257,customer_9733
product_985558,plant_603,order_275278,customer_177205
product_1530416,plant_48,order_272415,customer_3593
product_1556000,plant_667,order_147598,customer_26601
product_1562544,plant_423,order_108384,customer_337
product_902181,plant_632,order_154194,customer_1036
product_1487780,plant_305,order_80895,customer_21658
product_388533,plant_316,order_361924,customer_7142
product_190232,plant_316,order_363324,customer_82880
product_61460,plant_106,order_33711,customer_593
product_1232946,plant_547,order_163047,customer_1649
product_37348,plant_601,order_124605,customer_3306
product_870023,plant_316,order_184433,customer_3419
product_1767145,plant_316,order_174433,customer_2395
product_123220,plant_136,order_500410,customer_619
product_1346866,plant_569,order_1296,customer_8386
product_1031008,plant_158,order_128293,customer_1300
product_283104,plant_136,order_496030,customer_1783
product_17954,plant_345,order_97002,customer_1405
product_2023696,plant_379,order_489684,customer_4320
product_605192,,order_201472,customer_3370
product_1603652,plant_648,order_462204,customer_635
product_10700,plant_557,order_90204,customer_727
product_1057768,,order_359508,customer_1223
product_1745635,plant_20,order_117967,customer_2385
product_546482,plant_70,order_55009,customer_5130
product_596290,plant_601,order_28075,customer_15816
product_1455822,plant_245,order_30335,customer_203
product_1615793,plant_304,order_238634,customer_22880
product_1823665,plant_601,order_448565,customer_3100
product_272657,plant_135,order_184583,customer_15104
product_368010,plant_601,order_103020,customer_8373
product_156401,plant_24,order_198264,customer_23261
product_1133926,plant_601,order_364384,customer_68029
product_659657,plant_316,order_426899,customer_26355
product_1199941,plant_168,order_130703,customer_9501
product_1629408,plant_245,order_167628,customer_3691
product_1176485,,order_255214,customer_976
product_1819408,plant_440,order_66322,customer_1743
product_1534158,plant_488,order_235541,customer_4125
product_867493,plant_273,order_386471,customer_405
product_873681,plant_316,order_245871,customer_43083
product_1244764,plant_316,order_323075,customer_5715
product_170408,plant_57,order_394813,customer_2040
product_1275969,plant_565,order_22637,customer_12204
product_941594,plant_305,order_35441,customer_525
product_738439,plant_575,order_523509,customer_877
product_672080,plant_131,order_140951,customer_6923
product_1417214,plant_575,order_467653,customer_15552
product_2021506,plant_304,order_120810,customer_7229
product_454691,plant_151,order_190382,customer_335
product_1005343,plant_366,order_369053,customer_68128
product_1257790,plant_64,order_144998,customer_11186
product_2001414,plant_601,order_546412,customer_777
product_336849,plant_72,order_448643,customer_389555
product_1152839,plant_423,order_90428,customer_1009
product_692352,plant_245,order_7052,customer_8688
product_1850066,plant_601,order_543051,customer_17011
product_1656671,plant_503,order_501148,customer_2972
product_1558416,plant_601,order_462427,customer_279
product_1600413,plant_660,order_463198,customer_163
product_1294982,,order_108463,customer_2756
product_1664182,plant_209,order_38247,customer_78
product_1483239,plant_504,order_85984,customer_8832
product_747923,plant_632,order_435074,customer_1036
product_1252321,plant_223,order_436451,customer_67043
product_103442,plant_675,order_452591,customer_4200
product_1189796,plant_547,order_188127,customer_6853
product_1652725,plant_488,order_383183,customer_26
product_1847194,plant_337,order_545631,customer_294
product_290841,plant_146,order_458758,customer_511
product_916260,plant_72,order_278169,customer_6416
product_919867,plant_557,order_249611,customer_217
product_1319524,plant_601,order_12381,customer_2420
product_1224413,plant_135,order_62308,customer_100
product_419075,plant_316,order_171142,customer_1266
product_1190407,plant_151,order_490916,customer_106
product_449985,plant_160,order_9268,customer_10208
product_209564,plant_601,order_168031,customer_703
product_1530446,plant_420,order_329781,customer_28
product_423788,plant_601,order_18964,customer_331690
product_1025457,plant_316,order_534063,customer_3273
product_435962,plant_24,order_550432,customer_10884
product_692265,plant_576,order_439436,customer_1393
product_1062125,plant_316,order_223106,customer_1984
product_809745,plant_187,order_155455,customer_5961
product_211153,plant_488,order_343214,customer_33221
product_1797038,plant_660,order_537959,customer_2634
product_1825091,plant_146,order_363311,customer_1302
product_1167958,plant_316,order_97392,customer_17301
product_1149435,plant_632,order_284970,customer_1824
product_1082535,plant_22,order_292923,customer_37
product_540282,plant_316,order_239924,customer_10738
product_175748,plant_469,order_428797,customer_1195
product_646768,plant_557,order_86240,customer_134
product_1738317,plant_316,order_23214,customer_507
product_1896829,plant_383,order_111602,customer_3974
product_669590,plant_146,order_191661,customer_468
product_286543,plant_146,order_155382,customer_2935
product_1646883,plant_146,order_462914,customer_504
product_707514,plant_547,order_441646,customer_3348
product_1815093,plant_209,order_196497,customer_3735
product_378233,plant_316,order_284540,customer_37896
product_1382997,plant_267,order_527679,customer_452
product_77104,plant_373,order_372893,customer_6433
product_1421470,plant_146,order_310901,customer_4213
product_1523805,plant_146,order_154203,customer_2918
product_470243,,order_514766,customer_15346
product_676252,plant_273,order_133026,customer_400
product_1638887,plant_223,order_419623,customer_2228
product_501772,plant_316,order_349496,customer_18345
product_860282,plant_503,order_340244,customer_80368
product_156007,,order_340714,customer_9553
product_1767145,plant_316,order_184446,customer_92
product_167748,plant_423,order_461714,customer_1390
product_1985653,plant_423,order_514684,customer_4211
product_438531,plant_316,order_388472,customer_1117
product_588849,plant_660,order_207076,customer_626
product_1145149,plant_488,order_177841,customer_239825
product_111876,plant_70,order_238192,customer_228
product_1076408,plant_312,order_227411,customer_459
product_1550543,plant_419,order_519659,customer_9154
product_1458679,plant_366,order_12952,customer_2414
product_389095,plant_601,order_50815,customer_3973
product_5935,plant_273,order_232110,customer_1073
product_1390430,plant_537,order_20173,customer_3338
product_788542,plant_607,order_262815,customer_856
product_1897654,plant_273,order_141694,customer_2131
product_1986187,plant_575,order_296173,customer_947
product_180403,plant_640,order_94430,customer_16888
product_1731499,plant_601,order_78321,customer_3722
product_1502747,plant_601,order_54292,customer_8002
product_501886,plant_316,order_449953,customer_7194
product_1242440,plant_281,order_106449,customer_1141
product_769894,plant_273,order_530210,customer_405
product_759174,plant_136,order_428877,customer_355
product_1086977,plant_337,order_466603,customer_4456
product_1322315,plant_146,order_176031,customer_130179
product_1872723,,order_327171,customer_976
product_170408,plant_547,order_422809,customer_11961
product_1354756,plant_440,order_483110,customer_1242
product_1281625,plant_648,order_1621,customer_13
product_350846,plant_557,order_55956,customer_23058
product_1601192,,order_183208,customer_42001
